PlaceId,GeoArea,MappedUser,assigned_wk,AssignedTeam
80512,Gage Park,LanierA,4,Claretian Associates
63435,Chatham,JonesJ,4,CNH-Altgeld
73146,Gage Park,LanierA,4,Claretian Associates
76958,Gage Park,OdeyaleR,4,Claretian Associates
66808,Chatham,JonesJ,4,CNH-Altgeld
63492,Gage Park,LanierA,4,Claretian Associates
83780,Near West Side,CiprianoG,4,NWDC
76871,Gage Park,OdeyaleR,4,Claretian Associates
80989,Gage Park,LanierA,4,Claretian Associates
63574,Gage Park,LanierA,4,Claretian Associates
63758,West Lawn,LumumbaA,4,GAGDC
65215,New City,GhdeyY,4,HPNC
88602,Near West Side,AlzamliA,4,NWDC
75274,Gage Park,LanierA,4,Claretian Associates
75968,Gage Park,LanierA,4,Claretian Associates
88605,Near West Side,AlzamliA,4,NWDC
73634,West Lawn,LumumbaA,4,GAGDC
66321,West Lawn,LumumbaA,4,GAGDC
80099,Gage Park,LanierA,4,Claretian Associates
80992,Gage Park,OdeyaleR,4,Claretian Associates
78931,Bridgeport,SingletonO,4,Sinai
82063,Chatham,JonesJ,4,CNH-Altgeld
74440,Gage Park,LanierA,4,Claretian Associates
73099,Gage Park,LanierA,4,Claretian Associates
87599,Near West Side,WrightA,4,NWDC
28116,East Garfield Park,SanchezG,4,Enlace Chicago
78331,Chatham,RosenjeB,4,CNH-Altgeld
75954,Gage Park,LanierA,4,Claretian Associates
88426,Near West Side,CiprianoG,4,NWDC
80541,Gage Park,LanierA,4,Claretian Associates
28175,East Garfield Park,CalderonD,4,Enlace Chicago
76611,Chatham,RosenjeB,4,CNH-Altgeld
61895,Chatham,ParkerK,4,CNH-Altgeld
68044,Gage Park,LanierA,4,Claretian Associates
69739,Gage Park,LanierA,4,Claretian Associates
88493,East Garfield Park,PallaresA,4,Enlace Chicago
87600,Near West Side,WrightA,4,NWDC
63046,West Lawn,LumumbaA,4,GAGDC
68596,Gage Park,LanierA,4,Claretian Associates
77125,Chatham,JonesJ,4,CNH-Altgeld
76483,West Lawn,LumumbaA,4,GAGDC
79475,Chatham,RosenjeB,4,CNH-Altgeld
76582,West Lawn,LumumbaA,4,GAGDC
71378,Chatham,JonesJ,4,CNH-Altgeld
79308,New City,TripathiA,4,HPNC
77302,Gage Park,LanierA,4,Claretian Associates
81266,West Lawn,LumumbaA,4,GAGDC
88492,East Garfield Park,SanchezG,4,Enlace Chicago
82754,Gage Park,LanierA,4,Claretian Associates
78271,Chatham,JonesJ,4,CNH-Altgeld
74174,Gage Park,OdeyaleR,4,Claretian Associates
62168,Gage Park,LanierA,4,Claretian Associates
88491,East Garfield Park,PallaresA,4,Enlace Chicago
75456,West Lawn,LumumbaA,4,GAGDC
80635,West Lawn,LumumbaA,4,GAGDC
64838,Gage Park,LanierA,4,Claretian Associates
87601,Near West Side,WrightA,4,NWDC
64413,Gage Park,LanierA,4,Claretian Associates
66802,Chatham,RosenjeB,4,CNH-Altgeld
62722,West Lawn,LumumbaA,4,GAGDC
67432,West Lawn,LumumbaA,4,GAGDC
67678,Gage Park,LanierA,4,Claretian Associates
62551,Chatham,RosenjeB,4,CNH-Altgeld
71523,West Lawn,LumumbaA,4,GAGDC
69226,Gage Park,LanierA,4,Claretian Associates
75812,Gage Park,OdeyaleR,4,Claretian Associates
64683,West Lawn,LumumbaA,4,GAGDC
63102,Chatham,RosenjeB,4,CNH-Altgeld
88421,Near West Side,CiprianoG,4,NWDC
63697,West Lawn,LumumbaA,4,GAGDC
68971,Gage Park,LanierA,4,Claretian Associates
68785,Gage Park,OdeyaleR,4,Claretian Associates
70461,Gage Park,LanierA,4,Claretian Associates
82065,Chatham,RosenjeB,4,CNH-Altgeld
64416,Gage Park,OdeyaleR,4,Claretian Associates
74355,Gage Park,LanierA,4,Claretian Associates
81668,Chatham,RosenjeB,4,CNH-Altgeld
88422,Near West Side,CiprianoG,4,NWDC
68306,West Lawn,LumumbaA,4,GAGDC
88599,Near West Side,AlzamliA,4,NWDC
70979,Gage Park,OdeyaleR,4,Claretian Associates
64842,Gage Park,LanierA,4,Claretian Associates
88420,Near West Side,CiprianoG,4,NWDC
63608,West Lawn,LumumbaA,4,GAGDC
64661,Chatham,JonesJ,4,CNH-Altgeld
28110,East Garfield Park,SanchezG,4,Enlace Chicago
66170,Bridgeport,SingletonO,4,Sinai
83781,Near West Side,CiprianoG,4,NWDC
64660,Chatham,JonesJ,4,CNH-Altgeld
71413,Chatham,RosenjeB,4,CNH-Altgeld
79351,Chatham,ParkerK,4,CNH-Altgeld
75252,Gage Park,OdeyaleR,4,Claretian Associates
76684,Chatham,ParkerK,4,CNH-Altgeld
70986,Chatham,JonesJ,4,CNH-Altgeld
61944,Gage Park,OdeyaleR,4,Claretian Associates
83779,Near West Side,CiprianoG,4,NWDC
63626,Gage Park,LanierA,4,Claretian Associates
66702,Chatham,JonesJ,4,CNH-Altgeld
75357,Chatham,RosenjeB,4,CNH-Altgeld
66928,Chatham,JonesJ,4,CNH-Altgeld
62351,West Lawn,LumumbaA,4,GAGDC
67197,Chatham,JonesJ,4,CNH-Altgeld
88423,Near West Side,CiprianoG,4,NWDC
88494,East Garfield Park,PallaresA,4,Enlace Chicago
65560,Gage Park,LanierA,4,Claretian Associates
88495,East Garfield Park,SanchezG,4,Enlace Chicago
78869,Gage Park,OdeyaleR,4,Claretian Associates
81495,West Lawn,LumumbaA,4,GAGDC
69488,Chatham,RosenjeB,4,CNH-Altgeld
64832,Chatham,JonesJ,4,CNH-Altgeld
68683,Chatham,RosenjeB,4,CNH-Altgeld
64765,Chatham,JonesJ,4,CNH-Altgeld
77174,Chatham,RosenjeB,4,CNH-Altgeld
68718,Chatham,JonesJ,4,CNH-Altgeld
64827,Chatham,RosenjeB,4,CNH-Altgeld
69269,Gage Park,LanierA,4,Claretian Associates
88424,Near West Side,CiprianoG,4,NWDC
64540,Gage Park,LanierA,4,Claretian Associates
68045,Gage Park,LanierA,4,Claretian Associates
65619,Chatham,JonesJ,4,CNH-Altgeld
64855,Chatham,RosenjeB,4,CNH-Altgeld
83496,Chatham,RosenjeB,4,CNH-Altgeld
73109,West Lawn,LumumbaA,4,GAGDC
71575,Gage Park,LanierA,4,Claretian Associates
88425,Near West Side,CiprianoG,4,NWDC
76859,Gage Park,OdeyaleR,4,Claretian Associates
80088,West Lawn,LumumbaA,4,GAGDC
80624,Gage Park,OdeyaleR,4,Claretian Associates
66759,Gage Park,LanierA,4,Claretian Associates
61698,West Lawn,LumumbaA,4,GAGDC
77793,West Lawn,LumumbaA,4,GAGDC
71299,Gage Park,LanierA,4,Claretian Associates
68085,West Lawn,LumumbaA,4,GAGDC
74568,West Lawn,HartmanM,4,GAGDC
63195,West Lawn,LumumbaA,4,GAGDC
76987,Gage Park,LanierA,4,Claretian Associates
64932,Gage Park,OdeyaleR,4,Claretian Associates
70159,West Lawn,HartmanM,4,GAGDC
74754,West Lawn,LumumbaA,4,GAGDC
77310,West Lawn,LumumbaA,4,GAGDC
63932,Gage Park,OdeyaleR,4,Claretian Associates
74887,Chatham,RosenjeB,4,CNH-Altgeld
88600,Near West Side,AlzamliA,4,NWDC
63068,West Lawn,HartmanM,4,GAGDC
73026,Gage Park,LanierA,4,Claretian Associates
79436,Chatham,JonesJ,4,CNH-Altgeld
67553,Chatham,RosenjeB,4,CNH-Altgeld
80934,West Lawn,LumumbaA,4,GAGDC
74449,Gage Park,OdeyaleR,4,Claretian Associates
79410,Gage Park,OdeyaleR,4,Claretian Associates
67915,Chatham,RosenjeB,4,CNH-Altgeld
78082,West Lawn,HallK,4,GAGDC
76869,Gage Park,LanierA,4,Claretian Associates
68305,Gage Park,OdeyaleR,4,Claretian Associates
83226,Chatham,JonesJ,4,CNH-Altgeld
80562,Gage Park,LanierA,4,Claretian Associates
76664,Gage Park,OdeyaleR,4,Claretian Associates
67435,Chatham,RosenjeB,4,CNH-Altgeld
82874,Gage Park,LanierA,4,Claretian Associates
82442,New City,TripathiA,4,HPNC
65204,Gage Park,OdeyaleR,4,Claretian Associates
61091,Gage Park,OdeyaleR,4,Claretian Associates
75219,West Lawn,LumumbaA,4,GAGDC
64282,West Lawn,LumumbaA,4,GAGDC
68774,Gage Park,LanierA,4,Claretian Associates
88601,Near West Side,AlzamliA,4,NWDC
75097,Gage Park,OdeyaleR,4,Claretian Associates
77065,Gage Park,LanierA,4,Claretian Associates
73358,West Lawn,LumumbaA,4,GAGDC
62073,Gage Park,OdeyaleR,4,Claretian Associates
63311,Chatham,RosenjeB,4,CNH-Altgeld
70375,Gage Park,OdeyaleR,4,Claretian Associates
80924,Chatham,JonesJ,4,CNH-Altgeld
69985,Gage Park,OdeyaleR,4,Claretian Associates
81000,West Lawn,HartmanM,4,GAGDC
62525,Chatham,RosenjeB,4,CNH-Altgeld
83504,Gage Park,OdeyaleR,4,Claretian Associates
66213,Chatham,RosenjeB,4,CNH-Altgeld
63816,Gage Park,OdeyaleR,4,Claretian Associates
70168,Gage Park,LanierA,4,Claretian Associates
71781,Gage Park,OdeyaleR,4,Claretian Associates
76244,Chatham,JonesJ,4,CNH-Altgeld
81136,Gage Park,LanierA,4,Claretian Associates
73378,Gage Park,OdeyaleR,4,Claretian Associates
88163,Near West Side,CiprianoG,4,NWDC
62261,Chatham,JonesJ,4,CNH-Altgeld
81016,Gage Park,OdeyaleR,4,Claretian Associates
88598,Near West Side,AlzamliA,4,NWDC
76728,Gage Park,LanierA,4,Claretian Associates
73072,Gage Park,OdeyaleR,4,Claretian Associates
81020,Chatham,RosenjeB,4,CNH-Altgeld
61683,Chatham,JonesJ,4,CNH-Altgeld
80725,Gage Park,OdeyaleR,4,Claretian Associates
72757,Gage Park,OdeyaleR,4,Claretian Associates
76474,Gage Park,LanierA,4,Claretian Associates
67429,Chatham,RosenjeB,4,CNH-Altgeld
72978,Chatham,RosenjeB,4,CNH-Altgeld
70755,Gage Park,OdeyaleR,4,Claretian Associates
76499,Gage Park,LanierA,4,Claretian Associates
77134,Gage Park,OdeyaleR,4,Claretian Associates
79632,Chatham,RosenjeB,4,CNH-Altgeld
74594,West Lawn,LumumbaA,4,GAGDC
75134,Gage Park,LanierA,4,Claretian Associates
69492,Chatham,JonesJ,4,CNH-Altgeld
88596,Near West Side,AlzamliA,4,NWDC
65100,West Lawn,LumumbaA,4,GAGDC
78067,Chatham,JonesJ,4,CNH-Altgeld
87607,Near West Side,WrightA,4,NWDC
81446,West Lawn,LumumbaA,4,GAGDC
65850,Gage Park,LanierA,4,Claretian Associates
77091,Chatham,RosenjeB,4,CNH-Altgeld
80806,West Lawn,LumumbaA,4,GAGDC
76485,Chatham,RosenjeB,4,CNH-Altgeld
82951,Gage Park,OdeyaleR,4,Claretian Associates
64346,Chatham,RosenjeB,4,CNH-Altgeld
77311,West Lawn,LumumbaA,4,GAGDC
76700,New City,TripathiA,4,HPNC
73646,Chatham,JonesJ,4,CNH-Altgeld
77707,Chatham,RosenjeB,4,CNH-Altgeld
71264,West Lawn,LumumbaA,4,GAGDC
74126,West Lawn,HartmanM,4,GAGDC
67887,Gage Park,OdeyaleR,4,Claretian Associates
64290,West Lawn,LumumbaA,4,GAGDC
76524,West Lawn,HartmanM,4,GAGDC
78396,Chatham,RosenjeB,4,CNH-Altgeld
66564,Chatham,RosenjeB,4,CNH-Altgeld
81449,New City,TripathiA,4,HPNC
75579,Chatham,JonesJ,4,CNH-Altgeld
77004,West Lawn,LumumbaA,4,GAGDC
29726,Austin,SantanaL,4,BUILD Chicago
87606,Near West Side,WrightA,4,NWDC
77880,West Lawn,LumumbaA,4,GAGDC
61781,Gage Park,LanierA,4,Claretian Associates
80102,Gage Park,OdeyaleR,4,Claretian Associates
69712,Gage Park,LanierA,4,Claretian Associates
62873,Chatham,RosenjeB,4,CNH-Altgeld
82891,Chatham,JonesJ,4,CNH-Altgeld
68435,Gage Park,OdeyaleR,4,Claretian Associates
83055,Gage Park,LanierA,4,Claretian Associates
73167,Chatham,RosenjeB,4,CNH-Altgeld
87603,Near West Side,WrightA,4,NWDC
88597,Near West Side,AlzamliA,4,NWDC
62700,Chatham,JonesJ,4,CNH-Altgeld
70291,Gage Park,LanierA,4,Claretian Associates
73325,Gage Park,OdeyaleR,4,Claretian Associates
63004,Chatham,JonesJ,4,CNH-Altgeld
65838,Gage Park,LanierA,4,Claretian Associates
81338,Gage Park,LanierA,4,Claretian Associates
64572,Chatham,JonesJ,4,CNH-Altgeld
78854,Gage Park,LanierA,4,Claretian Associates
67639,Gage Park,LanierA,4,Claretian Associates
70336,Chatham,JonesJ,4,CNH-Altgeld
63424,Gage Park,LanierA,4,Claretian Associates
67522,Gage Park,LanierA,4,Claretian Associates
88305,Near West Side,AlzamliA,4,NWDC
70566,Chatham,JonesJ,4,CNH-Altgeld
67613,Chatham,JonesJ,4,CNH-Altgeld
72404,Chatham,JonesJ,4,CNH-Altgeld
74505,Gage Park,LanierA,4,Claretian Associates
81619,Chatham,JonesJ,4,CNH-Altgeld
67993,West Lawn,HartmanM,4,GAGDC
83286,West Lawn,HartmanM,4,GAGDC
87605,Near West Side,WrightA,4,NWDC
77083,Gage Park,LanierA,4,Claretian Associates
69405,Gage Park,OdeyaleR,4,Claretian Associates
72139,Gage Park,LanierA,4,Claretian Associates
76630,Chatham,RosenjeB,4,CNH-Altgeld
85361,Near West Side,AlzamliA,4,NWDC
73477,Chatham,JonesJ,4,CNH-Altgeld
34946,Austin,OliveK,4,BUILD Chicago
63684,Chatham,JonesJ,4,CNH-Altgeld
88304,Near West Side,AlzamliA,4,NWDC
79762,Chatham,RosenjeB,4,CNH-Altgeld
69781,Gage Park,LanierA,4,Claretian Associates
80574,Gage Park,LanierA,4,Claretian Associates
69170,Chatham,RosenjeB,4,CNH-Altgeld
78172,Chatham,RosenjeB,4,CNH-Altgeld
77218,Gage Park,OdeyaleR,4,Claretian Associates
66542,West Lawn,HartmanM,4,GAGDC
64110,West Lawn,HartmanM,4,GAGDC
77461,Gage Park,LanierA,4,Claretian Associates
82434,Chatham,JonesJ,4,CNH-Altgeld
79032,Gage Park,OdeyaleR,4,Claretian Associates
34950,Austin,OliveK,4,BUILD Chicago
78105,Chatham,RosenjeB,4,CNH-Altgeld
62735,Chatham,JonesJ,4,CNH-Altgeld
88164,Near West Side,CiprianoG,4,NWDC
76342,West Lawn,HartmanM,4,GAGDC
72127,Gage Park,LanierA,4,Claretian Associates
29634,Austin,SantanaL,4,BUILD Chicago
87604,Near West Side,WrightA,4,NWDC
88303,Near West Side,AlzamliA,4,NWDC
83617,West Lawn,HartmanM,4,GAGDC
74739,Gage Park,LanierA,4,Claretian Associates
61547,Chatham,RosenjeB,4,CNH-Altgeld
29663,Austin,SantanaL,4,BUILD Chicago
78115,Gage Park,LanierA,4,Claretian Associates
84119,East Garfield Park,CalderonD,4,Enlace Chicago
34891,Austin,OliveK,4,BUILD Chicago
29679,Austin,SantanaL,4,BUILD Chicago
29714,Austin,WilliamsM,4,BUILD Chicago
28288,East Garfield Park,CalderonD,4,Enlace Chicago
62931,Gage Park,OdeyaleR,4,Claretian Associates
71429,Gage Park,LanierA,4,Claretian Associates
76500,Chatham,RosenjeB,4,CNH-Altgeld
88603,Near West Side,AlzamliA,4,NWDC
88302,Near West Side,AlzamliA,4,NWDC
88165,Near West Side,CiprianoG,4,NWDC
29657,Austin,SantanaL,4,BUILD Chicago
34860,Austin,OliveK,4,BUILD Chicago
83559,Gage Park,OdeyaleR,4,Claretian Associates
63931,West Lawn,HartmanM,4,GAGDC
68300,Chatham,RosenjeB,4,CNH-Altgeld
63803,West Lawn,HartmanM,4,GAGDC
63739,Gage Park,LanierA,4,Claretian Associates
81900,Chatham,JonesJ,4,CNH-Altgeld
68431,Gage Park,OdeyaleR,4,Claretian Associates
74316,Gage Park,LanierA,4,Claretian Associates
77489,Chatham,JonesJ,4,CNH-Altgeld
87602,Near West Side,WrightA,4,NWDC
80130,Chatham,RosenjeB,4,CNH-Altgeld
78500,West Lawn,HartmanM,4,GAGDC
88301,Near West Side,AlzamliA,4,NWDC
74580,Gage Park,LanierA,4,Claretian Associates
29696,Austin,SantanaL,4,BUILD Chicago
65831,Chatham,RosenjeB,4,CNH-Altgeld
88604,Near West Side,AlzamliA,4,NWDC
74317,Gage Park,LanierA,4,Claretian Associates
88168,Near West Side,CiprianoG,4,NWDC
63743,West Lawn,HartmanM,4,GAGDC
75087,Gage Park,LanierA,4,Claretian Associates
29585,Austin,SantanaL,4,BUILD Chicago
78880,West Lawn,HartmanM,4,GAGDC
83953,Near West Side,WrightA,4,NWDC
67669,West Lawn,HartmanM,4,GAGDC
78948,Gage Park,LanierA,4,Claretian Associates
29593,Austin,SantanaL,4,BUILD Chicago
31024,Chatham,JonesJ,4,CNH-Altgeld
66177,Gage Park,LanierA,4,Claretian Associates
88300,Near West Side,AlzamliA,4,NWDC
64585,Gage Park,LanierA,4,Claretian Associates
64657,Gage Park,LanierA,4,Claretian Associates
78886,Gage Park,LanierA,4,Claretian Associates
83952,Near West Side,WrightA,4,NWDC
69461,Gage Park,LanierA,4,Claretian Associates
79228,Chatham,JonesJ,4,CNH-Altgeld
29518,Austin,WilliamsM,4,BUILD Chicago
29527,Austin,WilliamsM,4,BUILD Chicago
29509,Austin,SantanaL,4,BUILD Chicago
88609,Near West Side,AlzamliA,4,NWDC
29533,Austin,WilliamsM,4,BUILD Chicago
61801,Gage Park,LanierA,4,Claretian Associates
29511,Austin,SantanaL,4,BUILD Chicago
29528,Austin,WilliamsM,4,BUILD Chicago
74727,Gage Park,LanierA,4,Claretian Associates
29513,Austin,SantanaL,4,BUILD Chicago
29531,Austin,WilliamsM,4,BUILD Chicago
88299,Near West Side,AlzamliA,4,NWDC
88608,Near West Side,AlzamliA,4,NWDC
29522,Austin,SantanaL,4,BUILD Chicago
83951,Near West Side,WrightA,4,NWDC
88298,Near West Side,AlzamliA,4,NWDC
88297,Near West Side,AlzamliA,4,NWDC
29569,Austin,WilliamsM,4,BUILD Chicago
82178,Gage Park,LanierA,4,Claretian Associates
29387,Austin,SantanaL,4,BUILD Chicago
88296,Near West Side,AlzamliA,4,NWDC
66079,Gage Park,LanierA,4,Claretian Associates
88606,Near West Side,AlzamliA,4,NWDC
78949,Gage Park,LanierA,4,Claretian Associates
29538,Austin,WilliamsM,4,BUILD Chicago
80147,Gage Park,LanierA,4,Claretian Associates
88295,Near West Side,AlzamliA,4,NWDC
87682,Near West Side,WrightA,4,NWDC
88294,Near West Side,AlzamliA,4,NWDC
29440,Austin,SantanaL,4,BUILD Chicago
67746,Gage Park,LanierA,4,Claretian Associates
29582,Austin,WilliamsM,4,BUILD Chicago
88285,Near West Side,AlzamliA,4,NWDC
63258,Gage Park,LanierA,4,Claretian Associates
29540,Austin,SantanaL,4,BUILD Chicago
88607,Near West Side,AlzamliA,4,NWDC
88286,Near West Side,AlzamliA,4,NWDC
68579,Gage Park,LanierA,4,Claretian Associates
71679,Gage Park,LanierA,4,Claretian Associates
88287,Near West Side,AlzamliA,4,NWDC
83131,Gage Park,LanierA,4,Claretian Associates
35809,East Garfield Park,SanchezG,4,Enlace Chicago
29543,Austin,OliveK,4,BUILD Chicago
35882,East Garfield Park,PallaresA,4,Enlace Chicago
88288,Near West Side,AlzamliA,4,NWDC
63138,Chatham,JonesJ,4,CNH-Altgeld
73329,Gage Park,LanierA,4,Claretian Associates
87609,Near West Side,WrightA,4,NWDC
88610,Near West Side,AlzamliA,4,NWDC
73288,Chatham,JonesJ,4,CNH-Altgeld
88293,Near West Side,AlzamliA,4,NWDC
29545,Austin,OliveK,4,BUILD Chicago
81259,Chatham,JonesJ,4,CNH-Altgeld
80343,Chatham,JonesJ,4,CNH-Altgeld
66011,Chatham,ParkerK,4,CNH-Altgeld
67180,Chatham,JonesJ,4,CNH-Altgeld
88289,Near West Side,AlzamliA,4,NWDC
81432,Chatham,JonesJ,4,CNH-Altgeld
82145,Chatham,JonesJ,4,CNH-Altgeld
88290,Near West Side,AlzamliA,4,NWDC
82731,Chatham,JonesJ,4,CNH-Altgeld
82472,Gage Park,LanierA,4,Claretian Associates
88291,Near West Side,AlzamliA,4,NWDC
29573,Austin,OliveK,4,BUILD Chicago
62967,Chatham,JonesJ,4,CNH-Altgeld
76448,Gage Park,LanierA,4,Claretian Associates
69355,Gage Park,LanierA,4,Claretian Associates
65608,Chatham,JonesJ,4,CNH-Altgeld
88245,Near West Side,AlzamliA,4,NWDC
79748,Chatham,ParkerK,4,CNH-Altgeld
74322,Chatham,JonesJ,4,CNH-Altgeld
88167,Near West Side,CiprianoG,4,NWDC
78953,Gage Park,LanierA,4,Claretian Associates
80596,Chatham,JonesJ,4,CNH-Altgeld
88292,Near West Side,AlzamliA,4,NWDC
69532,Chatham,JonesJ,4,CNH-Altgeld
72738,Gage Park,LanierA,4,Claretian Associates
84091,East Garfield Park,SanchezG,4,Enlace Chicago
35801,East Garfield Park,PallaresA,4,Enlace Chicago
71831,Chatham,JonesJ,4,CNH-Altgeld
79100,Chatham,JonesJ,4,CNH-Altgeld
66567,Gage Park,LanierA,4,Claretian Associates
66466,Chatham,JonesJ,4,CNH-Altgeld
84090,East Garfield Park,PallaresA,4,Enlace Chicago
67664,Gage Park,LanierA,4,Claretian Associates
80202,Chatham,JonesJ,4,CNH-Altgeld
87608,Near West Side,WrightA,4,NWDC
74228,West Lawn,HallK,4,GAGDC
78822,Chatham,JonesJ,4,CNH-Altgeld
88265,Near West Side,AlzamliA,4,NWDC
88246,Near West Side,AlzamliA,4,NWDC
65879,West Lawn,HallK,4,GAGDC
64025,Gage Park,LanierA,4,Claretian Associates
74455,West Lawn,HartmanM,4,GAGDC
88166,Near West Side,CiprianoG,4,NWDC
78861,West Lawn,HartmanM,4,GAGDC
35794,East Garfield Park,SanchezG,4,Enlace Chicago
76291,West Lawn,HartmanM,4,GAGDC
35807,East Garfield Park,PallaresA,4,Enlace Chicago
80085,West Lawn,HartmanM,4,GAGDC
64232,Gage Park,LanierA,4,Claretian Associates
68902,West Lawn,HartmanM,4,GAGDC
61919,West Lawn,HartmanM,4,GAGDC
88266,Near West Side,AlzamliA,4,NWDC
88247,Near West Side,AlzamliA,4,NWDC
81138,West Lawn,HartmanM,4,GAGDC
67186,West Lawn,HartmanM,4,GAGDC
80995,West Lawn,HartmanM,4,GAGDC
63106,West Lawn,HartmanM,4,GAGDC
68818,West Lawn,HartmanM,4,GAGDC
62933,West Lawn,HartmanM,4,GAGDC
88248,Near West Side,AlzamliA,4,NWDC
67946,West Lawn,HallK,4,GAGDC
87610,Near West Side,WrightA,4,NWDC
88267,Near West Side,AlzamliA,4,NWDC
82400,Gage Park,LanierA,4,Claretian Associates
88249,Near West Side,AlzamliA,4,NWDC
88268,Near West Side,AlzamliA,4,NWDC
67357,West Lawn,HartmanM,4,GAGDC
65710,Gage Park,LanierA,4,Claretian Associates
79440,West Lawn,HartmanM,4,GAGDC
87611,Near West Side,WrightA,4,NWDC
88250,Near West Side,AlzamliA,4,NWDC
80790,West Lawn,HartmanM,4,GAGDC
64837,West Lawn,HallK,4,GAGDC
75618,West Lawn,HartmanM,4,GAGDC
88269,Near West Side,AlzamliA,4,NWDC
88169,Near West Side,CiprianoG,4,NWDC
88251,Near West Side,AlzamliA,4,NWDC
88270,Near West Side,AlzamliA,4,NWDC
88170,Near West Side,CiprianoG,4,NWDC
81765,Gage Park,LanierA,4,Claretian Associates
35805,East Garfield Park,PallaresA,4,Enlace Chicago
88252,Near West Side,AlzamliA,4,NWDC
88171,Near West Side,CiprianoG,4,NWDC
88271,Near West Side,AlzamliA,4,NWDC
28340,East Garfield Park,SanchezG,4,Enlace Chicago
88172,Near West Side,CiprianoG,4,NWDC
88272,Near West Side,AlzamliA,4,NWDC
88273,Near West Side,AlzamliA,4,NWDC
88253,Near West Side,AlzamliA,4,NWDC
88274,Near West Side,AlzamliA,4,NWDC
73993,Gage Park,LanierA,4,Claretian Associates
88275,Near West Side,AlzamliA,4,NWDC
88173,Near West Side,CiprianoG,4,NWDC
88174,Near West Side,CiprianoG,4,NWDC
66736,Gage Park,LanierA,4,Claretian Associates
88276,Near West Side,AlzamliA,4,NWDC
88254,Near West Side,AlzamliA,4,NWDC
88277,Near West Side,AlzamliA,4,NWDC
88278,Near West Side,AlzamliA,4,NWDC
88255,Near West Side,AlzamliA,4,NWDC
88175,Near West Side,CiprianoG,4,NWDC
88176,Near West Side,CiprianoG,4,NWDC
88279,Near West Side,AlzamliA,4,NWDC
88177,Near West Side,CiprianoG,4,NWDC
88256,Near West Side,AlzamliA,4,NWDC
61576,West Lawn,HallK,4,GAGDC
88280,Near West Side,AlzamliA,4,NWDC
88281,Near West Side,AlzamliA,4,NWDC
88178,Near West Side,CiprianoG,4,NWDC
88282,Near West Side,AlzamliA,4,NWDC
88283,Near West Side,AlzamliA,4,NWDC
78180,West Lawn,HallK,4,GAGDC
88284,Near West Side,AlzamliA,4,NWDC
66855,West Lawn,HallK,4,GAGDC
88180,Near West Side,CiprianoG,4,NWDC
88179,Near West Side,CiprianoG,4,NWDC
75687,West Lawn,HallK,4,GAGDC
68261,West Lawn,HallK,4,GAGDC
88257,Near West Side,AlzamliA,4,NWDC
62180,West Lawn,HallK,4,GAGDC
64794,Chatham,JonesJ,4,CNH-Altgeld
77943,Chatham,JonesJ,4,CNH-Altgeld
88258,Near West Side,AlzamliA,4,NWDC
87614,Near West Side,WrightA,4,NWDC
87617,Near West Side,WrightA,4,NWDC
87616,Near West Side,WrightA,4,NWDC
87674,Near West Side,WrightA,4,NWDC
87612,Near West Side,WrightA,4,NWDC
87615,Near West Side,WrightA,4,NWDC
87613,Near West Side,WrightA,4,NWDC
87619,Near West Side,WrightA,4,NWDC
87620,Near West Side,WrightA,4,NWDC
87632,Near West Side,WrightA,4,NWDC
87622,Near West Side,WrightA,4,NWDC
87618,Near West Side,WrightA,4,NWDC
87621,Near West Side,WrightA,4,NWDC
87623,Near West Side,WrightA,4,NWDC
87624,Near West Side,WrightA,4,NWDC
87625,Near West Side,WrightA,4,NWDC
87626,Near West Side,WrightA,4,NWDC
87627,Near West Side,WrightA,4,NWDC
87636,Near West Side,WrightA,4,NWDC
87629,Near West Side,WrightA,4,NWDC
87635,Near West Side,WrightA,4,NWDC
87634,Near West Side,WrightA,4,NWDC
87630,Near West Side,WrightA,4,NWDC
87631,Near West Side,WrightA,4,NWDC
87633,Near West Side,WrightA,4,NWDC
87628,Near West Side,WrightA,4,NWDC
82638,West Lawn,HallK,4,GAGDC
78961,West Lawn,HallK,4,GAGDC
74451,West Lawn,HallK,4,GAGDC
75336,West Lawn,HallK,4,GAGDC
73373,West Lawn,HallK,4,GAGDC
72633,West Lawn,HallK,4,GAGDC
71203,West Lawn,HallK,4,GAGDC
64417,West Lawn,HallK,4,GAGDC
69051,West Lawn,HallK,4,GAGDC
65393,West Lawn,HallK,4,GAGDC
83491,West Lawn,RobinsonC,4,GAGDC
76512,West Lawn,RobinsonC,4,GAGDC
63544,Hyde Park,TripathiA,4,HPNC
62962,Hyde Park,TripathiA,4,HPNC
67930,Hyde Park,TripathiA,4,HPNC
73965,Hyde Park,TripathiA,4,HPNC
73653,North Lawndale,SingletonO,4,Sinai
68461,Hyde Park,TripathiA,4,HPNC
67291,Near West Side,SingletonO,4,Sinai
79356,Chatham,RosenjeB,4,CNH-Altgeld
71819,Chatham,TuJul,4,CNH-Altgeld
66227,North Lawndale,SingletonO,4,Sinai
78870,Chatham,JonesJ,4,CNH-Altgeld
82092,North Lawndale,SingletonO,4,Sinai
64440,Chatham,TuJul,4,CNH-Altgeld
62469,Chatham,RosenjeB,4,CNH-Altgeld
73797,Chatham,JonesJ,4,CNH-Altgeld
77818,Hyde Park,TripathiA,4,HPNC
71754,Chatham,TuJul,4,CNH-Altgeld
